# XHUP Flow 官网权威字形数据:小鹤音形官网查形数据集(ixdata.json)确定性快照
# source: https://www.flypy.cc/ix/ (官方查形页;数据集随页面 ixdata.json 分发)
# source_payload_sha256: 5f0b7856df992efac8e5ec014cd9dbdf698131b49d4adec19c01a85a07aa0b42
# source_note: 官网未声明数据许可;所有者决策作为权威参照层入库(见 NOTICE.md 与 docs/data-pipeline.md)
# page_marker_semantics: 音码/形码后缀 `-`=出简让全(次读音); `*`=生僻音/替代码; `+`=表外字(多为方言字);与 official_char_code_oracle.tsv 语义一致
# columns: 字 TAB 全码 TAB 二级拆分 TAB 三级拆分 TAB 读音
#   全码 = 每读音一个 sound2+shape2 码, 空格分隔;标记保真保留,消费方按需剥离
#   读音 = 官网「拼音」原文(带声调, 空格分隔多读音);与 data/hanzi/readings.tsv 正交
# serialization: 字 Unicode 码点升序
# rows: 8414
剋	kwud	十 刂	十 口 儿 刂	kēi kè
剌	laud	束 刂	束 刂	là lá
前	qmbd-	丷 刂	丷 一 月 刂	qián
剐	gxkd-	口 刂	口 内 刂	guǎ
剑	jmrd	人 刂	人 一 ⺍ 一 刂	jiàn
剔	tiod	日 刂	日 勿 刂	tī
剕	fwfd	非 刂	非 刂	fèi
剖	pzld	立 刂	立 口 刂	pōu
剜	wjbd	宀 刂	宀 夕 乛 乛 刂	wān
剞	jidd*	大 刂	大 丁 口 刂	jī
剟	doyd	又 刂	又 又 又 又 刂	duō
剡	ujhd* yjhd*	火 刂	火 火 刂	yǎn shàn
剥	bced boed	彐 刂	彐 氺 刂	bāo bō
剧	juud	尸 刂	尸 十 口 刂	jù
剩	ugqd	千 刂	千 丨 一 一 匕 丿 ㄟ 刂	shèng
剪	jmbd	丷 刀	丷 一 月 刂 刀	jiǎn
副	fuad-	一 刂	一 口 田 刂	fù pì
割	gebd	宀 刂	宀 丰 口 刂	gē
剽	pnxd	西 刂	西 二 小 刂	piāo
剿	icvd jnvd-	乛 刂	乛 乛 乛 果 刂	jiǎo chāo
劁	qnrd	亻 刂	亻 亠 龶 灬 刂	qiāo
劂	jtid	厂 刂	厂 丷 一 乛 丨 丿 ⺈ 人 刂	jué
劄	vavd	⺮ 刂	⺮ 人 一 口 刂	zhā zhá
劈	piud	尸 刀	尸 口 立 十 刀	pī pǐ
劐	hocd	艹 刂	艹 亻 亠 龶 又 刂	huō
劓	yizd*	自 刂	自 田 一 丿 丨 刂	yì
力	livp	乛 丿	乛 丿	lì
劝	qryl-	又 力	又 力	quàn
办	bjld	力 丶	力 丿 丶	bàn
功	gsgl	工 力	工 力	gōng
加	jxlk-	力 口	力 口	jiā
务	wuwl	夂 力	夂 力	wù
劢	mdwl	万 力	万 力	mài
劣	lpul	少 力	少 力	liè
动	dsel	二 力	二 厶 力	dòng
助	vuql	且 力	且 力	zhù chú
努	nunl	女 力	女 又 力	nǔ
劫	jptl	土 力	土 厶 力	jié
劬	qubl	勹 力	勹 口 力	qú
劭	ucdl	刀 力	刀 口 力	shào
励	liil	厂 力	厂 万 力	lì
劲	jbvl- jkvl-	乛 力	乛 丶 工 力	jìn jìng
劳	lccl	艹 力	艹 冖 力	láo
劵	jrjl+	龹 力	龹 力	juàn
劼	jpul	士 力	士 口 力	jié
劾	hewl	亠 力	亠 乛 丿 人 力	hé
势	uifl	扌 力	扌 丸 力	shì
勃	boul	十 力	十 冖 子 力	bó
勇	yssl	龴 力	龴 用 力	yǒng
勉	mmdl	⺈ 力	⺈ 丨 乛 一 丿 乛 力	miǎn
勋	xykl	口 力	口 冂 人 力	xūn
勍	qkwl-	亠 力	亠 口 小 力	qíng
勐	mgzl	子 力	子 皿 力	měng
勒	legl lwgl-	革 力	革 力	lè lēi
勔	mmml	面 力	面 力	miǎn
勖	xukl	冂 力	冂 一 一 目 力	xù
勘	kjql	其上 力	其上 八 乛 力	kān
勚	yiul*	世 力	世 冂 人 力	yì
募	mucl	艹 力	艹 日 大 力	mù
勠	luxl-	习 力	习 习 人 丿 丿 丿 力	lù
勤	qbnl-	廿 力	廿 丨 乛 一 一 一 丨 一 力	qín
勰	xplx	力 心	力 力 力 田 心	xié
勹	bcpv+	丿 乛	丿 乛	bāo
勺	ucbd-	勹 丶	勹 丶	sháo
勾	gzbs	勹 厶	勹 厶	gōu gòu
勿	wubp	勹 丿	勹 丿 丿	wù
匀	yybd-	勹 冫	勹 冫	yún
匂	xsbb+	勹 匕	勹 匕	xiōng
包	bcbs	勹 巳	勹 巳	bāo
匆	csbd-	勹 丶	勹 丿 丿 丶	cōng
匈	xsbk-	勹 凵	勹 乂 凵	xiōng
匍	pubf	勹 甫	勹 甫	pú
匏	pcds*	大 巳	大 亏 勹 巳	páo
匐	fubt*	勹 田	勹 一 口 田	fú
匕	bipv	丿 乛	丿 乛	bǐ
化	hxrb	亻 匕	亻 匕	huà huā
北	bwlb	丨 匕	丨 一 一 匕	běi bèi
匙	iiob uiob	日 匕	日 一 丨 一 人 匕	chí shi
匜	yiky*	匚 也	匚 也	yí
匝	zakj	匚 巾	匚 巾	zā
匠	jlkj	匚 斤	匚 斤	jiàng
匡	klkw-	匚 王	匚 王	kuāng
匣	xxkj	匚 甲	匚 甲	xiá
匦	gvkj	匚 九	匚 车 九	guǐ
匪	fwkf-	匚 非	匚 非	fěi
匮	kvkr	匚 人	匚 中 一 冂 人	kuì
匹	pike	匚 儿	匚 儿	pǐ
区	qukx- oukx	匚 乂	匚 乂	qū ōu
医	yiku	匚 矢	匚 矢	yī
匼	kekk*	匚 口	匚 人 一 口	kē
匾	bmkc	匚 艹	匚 户 冂 艹	biǎn
匿	nikk	匚 口	匚 艹 𠂇 口	nì
十	uial	一 丨	一 丨	shí
千	qmpu	丿 十	丿 十	qiān
卅	saal	一 丨	一 丿 丨 丨	sà
升	ugpc	丿 廾	丿 廾	shēng
午	wupg	丿 干	丿 干	wǔ
卉	hvuc	十 廾	十 廾	huì
半	bjdl-	丶 丨	丶 丿 一 一 丨	bàn
卌	xial+	一 丨	一 丨 丨 丨 丨	xì
卍	wjvl+	乛 丨	乛 丨 一 丨	wàn
华	hxru	亻 十	亻 匕 十	huá huà huā
协	xpub	十 办	十 办	xié
卐	wjva+	乛 一	乛 一 丨 一	wàn
卑	bwpu	丿 十	丿 丨 乛 一 一 丿 十	bēi
卒	cuwu- zuwu-	亠 十	亠 人 人 十	zú cù
卓	volu-	丨 十	丨 一 日 十	zhuó
单	ijbl ujbl- djbl-	丷 丨	丷 丨 乛 一 一 一 丨	dān shàn chán
卖	mdud	十 大	十 乛 丶 丶 大	mài
南	naug njug-	十 干	十 冂 丷 干	nán nā
博	bouc-	十 寸	十 甫 寸	bó
卜	bold- buld-	丨 丶	丨 丶	bǔ bo
卞	bmdx	丶 下	丶 下	biàn
卟	bukb	口 卜	口 卜	bǔ
占	vjlk-	丨 口	丨 一 口	zhān zhàn
卡	kaub qxub	上 卜	上 卜	qiǎ kǎ
卢	lulu-	丨 尸	丨 一 尸	lú
卣	yzla	丨 一	丨 一 囗 乛 一	yǒu
卤	lulx	丨 乂	丨 一 囗 乂	lǔ
卦	gxtb	土 卜	土 土 卜	guà
卧	woib	臣 卜	臣 卜	wò
卫	wwva	乛 一	乛 丨 一	wèi
卬	ahpe	丿 卩	丿 乛 卩	áng
卮	vipv*	丿 乛	丿 丿 一 乛 乛	zhī
卯	mcpe	丿 卩	丿 乛 丿 卩	mǎo
印	ybpe	丿 卩	丿 乛 一 卩	yìn
危	wwdv-	⺈ 乛	⺈ 厂 乛 乛	wēi
即	jige-	即左 卩	即左 卩	jí
却	qtte	土 卩	土 厶 卩	què
卵	lrpd	丿 丶	丿 乛 丶 丿 乛 丨 丶	luǎn
卷	jrjv-	龹 乛	龹 乛 乛	juàn juǎn
卸	xpwe	午 卩	午 一 丨 一 卩	xiè
卺	jblv	了 乛	了 乛 丿 ㄟ 一 乛 乛	jǐn
卿	qkpe	丿 卩	丿 乛 丿 即左 卩	qīng
厂	ihap	一 丿	一 丿	chǎng ān hàn
厄	eeiv-	厂 乛	厂 乛 乛	è
厅	tkid-	厂 丁	厂 丁	tīng
历	liil-	厂 力	厂 力	lì
厉	liiw	厂 万	厂 万	lì
压	yaid	厂 丶	厂 十 一 丶	yā yà
厌	yjiq	厂 犬	厂 犬	yàn
厍	ueii-	厂 车	厂 车	shè
厕	ceid	厂 刂	厂 冂 人 刂	cè
厖	mhid	厂 丶	厂 𠂇 乛 丿 丿 丿 丶	máng
厘	liil-	厂 里	厂 里	lí
厚	hziz	厂 子	厂 日 子	hòu
厝	coio	厂 日	厂 艹 一 日	cuò
原	yrix-	厂 小	厂 白 小	yuán
厢	xlio	厂 目	厂 木 目	xiāng
厣	yjij*	厂 甲	厂 犬 甲	yǎn
厥	jtir	厂 人	厂 丷 一 乛 丨 丿 ⺈ 人	jué
厦	uaiw xxiw	厂 夂	厂 一 自 夂	shà xià
厨	iuic-	厂 寸	厂 一 口 丷 一 寸	chú
厩	jqiv	厂 乛	厂 即左 一 乛 丿 乛	jiù
厮	siij-	厂 斤	厂 其上 八 斤	sī
厷	gsus+	𠂇 厶	𠂇 厶	gōng
厹	rzjs+	九 厶	九 厶	róu
去	quts-	土 厶	土 厶	qù
厽	lwss+	厶 厶	厶 厶 厶	lěi
厾	duvs	乛 厶	乛 土 厶	dū
县	xmqs	且 厶	且 厶	xiàn xuán
叁	sjss	厶 三	厶 大 三	sān
参	cfsp cjsp ufsp	厶 丿	厶 大 丿 丿 丿	cān shēn cēn
叆	aiey	二 又	二 厶 丿 ⺍ 冖 𠂇 又	ài yǐ
叇	ddez	二 辶	二 厶 乛 一 一 丨 冫 丿 ㄟ 辶	dài
又	yzvn	乛 ㄟ	乛 ㄟ	yòu
叉	iayd	又 丶	又 丶	chā chá chǎ
及	jipn-	丿 ㄟ	丿 乛 ㄟ	jí
友	yzuy	𠂇 又	𠂇 又	yǒu
双	ulyy	又 又	又 又	shuāng
反	fjpy	丿 又	丿 丿 又	fǎn
发	favd	乛 丶	乛 丿 又 丶	fā fà
叒	royy+	又 又	又 又 又	ruò
叔	uuuy	上 又	上 小 又	shū
叕	voyy	又 又	又 又 又 又	zhuó
取	quey	耳 又	耳 又	qǔ
受	uzpy	丿 又	丿 ⺍ 冖 又	shòu
变	bmwy	亠 又	亠 丨 丨 丿 丶 又	biàn
叙	xury	人 又	人 余下 又	xù
叚	xxvy-	乛 又	乛 一 丨 一 一 乛 一 又	xiá
叛	pjby	半 又	半 丿 丿 又	pàn
叟	szpy	丿 又	丿 丨 一 乛 一 一 丨 又	sǒu
叠	dpyq	又 且	又 又 又 冖 且	dié
口	kzla	丨 一	丨 乛 一	kǒu
古	guuk	十 口	十 口	gǔ
句	jubk- gzbk*	勹 口	勹 口	jù gōu
另	lkkl	口 力	口 力	lìng
叨	dckd- tckd	口 刀	口 刀	tāo dāo
叩	kzke-	口 卩	口 卩	kòu
只	vikb	口 八	口 八	zhī zhǐ
叫	jnkl-	口 丨	口 乛 丨	jiào
召	ucdk vcdk-	刀 口	刀 口	zhào shào
叭	bakb	口 八	口 八	bā
叮	dkkd-	口 丁	口 丁	dīng
可	kedk	丁 口	丁 口	kě kè
台	tdsk	厶 口	厶 口	tái tāi
叱	iikb	口 匕	口 匕	chì
史	uiln	丨 ㄟ	丨 乛 一 丿 ㄟ	shǐ
右	yzuk-	𠂇 口	𠂇 口	yòu
叵	pokk	匚 口	匚 口	pǒ
叶	yeku xpku	口 十	口 十	yè xié
号	hckv-	口 乛	口 一 乛	hào háo
司	sivk-	乛 口	乛 一 口	sī
叹	tjky	口 又	口 又	tàn
叻	lekl	口 力	口 力	lè
叼	dnkd	口 刁	口 刁	diāo
叽	jikj	口 几	口 几	jī
吁	xuky yuky	口 于	口 于	xū yù yū
吂	mhwk+	亡 口	亡 口	máng
吃	iikq	口 乞	口 乞	chī
各	gewk	夂 口	夂 口	gè gě
吆	ycky	口 幺	口 幺	yāo
合	gerk herk-	人 口	人 一 口	hé gě
吉	jiuk	士 口	士 口	jí
吊	dnkj-	口 巾	口 巾	diào
吋	cykc+	口 寸	口 寸	cùn
同	tskk-	冂 口	冂 一 口	tóng tòng
名	mkxk-	夕 口	夕 口	míng
后	hzpk	丿 口	丿 丿 一 口	hòu
吏	lian-	一 ㄟ	一 丨 乛 一 丿 ㄟ	lì
吐	tukt	口 土	口 土	tǔ tù
向	xlpk	丿 口	丿 冂 口	xiàng
吒	vakq	口 七	口 丿 七	zhà zhā
吓	hekx xxkx	口 下	口 下	xià hè
吔	yeky+	口 也	口 也	yē
吕	lvkk	口 口	口 口	lǚ
吖	aaky	口 丫	口 丫	ā
吗	makm-	口 马	口 马	má mǎ ma
君	jyyk-	尹 口	尹 口	jūn
吝	lbwk	文 口	文 口	lìn
吞	tytk-	天 口	天 口	tūn
吟	ybkv-	口 乛	口 人 丶 乛	yín
吠	fwkq	口 犬	口 犬	fèi
吡	bikb pikb	口 匕	口 比左 匕	pǐ bǐ
吣	qbkx*	口 心	口 心	qìn
否	fzbk pibk*	不 口	不 口	fǒu pǐ
吧	bakb-	口 巴	口 巴	bā ba
吨	dykt-	口 屯	口 屯	dūn
吩	ffkd-	口 刀	口 八 刀	fēn
含	hjrk	人 口	人 丶 乛 口	hán
听	tkkj-	口 斤	口 斤	tīng
吭	hhkj kgkj	口 几	口 亠 几	háng kēng
吮	uyke	口 儿	口 厶 儿	shǔn
启	qihk-	户 口	户 口	qǐ
吱	viky ziky-	口 又	口 十 又	zhī zī
吲	ybkl	口 丨	口 弓 丨	yǐn shěn
吴	wukt	口 天	口 天	wú
吵	icku-	口 少	口 少	chǎo chāo
吸	xikj-	口 及	口 及	xī
吹	ivkr	口 人	口 ⺈ 人	chuī
吻	wfkw	口 勿	口 勿	wěn
吼	hzkv	口 乛	口 子 乛	hǒu
吽	hskn	口 牛	口 牛	hǒu hōng ōu
吾	wuwk-	五 口	五 口	wú yù
呀	yaky-	口 牙	口 牙	yā ya
呃	eekv	口 乛	口 厂 乛 乛	è
呆	ddkm	口 木	口 木	dāi
呇	qiuk	水 口	水 口	qǐ
呈	igkw	口 王	口 王	chéng
告	gcnk	⺧ 口	⺧ 口	gào
呋	fukf	口 夫	口 夫	fū
呎	iiki+	口 尺	口 尺	chǐ
呐	nakn nekn	口 内	口 内	nà nè
呒	fukw omkw	口 无	口 无	fǔ 
呓	yikv	口 乛	口 艹 乛	yì
呔	ddkt tdkt	口 太	口 太	dāi
呕	oukx-	口 乂	口 匚 乂	ǒu ōu òu
呖	likl*	口 力	口 厂 力	lì
呗	bdkr bwkr-	口 人	口 冂 人	bei bài
员	yykr yrkr-	口 人	口 冂 人	yuán yún yùn
呙	gokn	口 内	口 内	guō
呛	qlkv	口 乛	口 人 乛 乛	qiāng qiàng
呜	wukw	口 乌	口 乌	wū
呢	nekb nikb	口 匕	口 尸 匕	ní ne
呣	mzkm omkm	口 母	口 母	móu ḿ m̀
呤	lkks-	口 龴	口 人 丶 龴	líng
呦	yzkl	口 力	口 幺 力	yōu
周	vzkk-	冂 口	冂 土 口	zhōu
呯	pkkp+	口 平	口 平	píng
呱	gukg gxkg	口 瓜	口 瓜	guā gū guǎ
呲	cikb zikb	口 匕	口 止 匕	zī cī
味	wwkw-	口 未	口 未	wèi
呵	hekk kekk	口 口	口 丁 口	hē a kē
呶	ncky	口 又	口 女 又	náo
呷	xxkj gakj	口 甲	口 甲	xiā gā
呸	pwkp	口 丕	口 丕	pēi
呻	ufku	口 申	口 申	shēn
呼	hukh	口 乎	口 乎	hū
命	mkre	人 卩	人 一 口 卩	mìng
咀	jukq zvkq	口 且	口 且	jǔ zuǐ
咁	gjkg+	口 甘	口 甘	xián gān
咂	zakj-	口 巾	口 匚 巾	zā
咄	doki	口 出	口 出	duō
咅	pzlk+	立 口	立 口	pǒu
咆	pcks-	口 巳	口 勹 巳	páo
咇	bikb*	口 必	口 必	bì
咉	yhky	口 央	口 央	yǎng
咋	vakv zakv zekv	口 乍	口 乍	zhà zǎ zhā
和	hehk hohk huhk	禾 口	禾 口	hé hè huó huò hú huo
咍	hdkk*	口 口	口 厶 口	hāi
咎	jqwk	夂 口	夂 卜 口	jiù
咏	ysky-	口 永	口 永	yǒng
咐	fukc	口 寸	口 亻 寸	fù
咒	vzkj-	口 几	口 口 几	zhòu
咔	kakb	口 卜	口 上 卜	kǎ
咕	gukk	口 口	口 十 口	gū
咖	gakk kakk-	口 口	口 力 口	kā gā
咗	zokg+	口 工	口 𠂇 工	zuo
咙	lskl	口 龙	口 龙	lóng
咚	dskd-	口 丶	口 夂 丶 丶	dōng
咛	nkkd-	口 丁	口 宀 丁	níng
咝	siks	口 丝	口 丝	sī
咡	erke-	口 耳	口 耳	èr
咣	glkw	口 兀	口 ⺌ 兀	guāng
咤	vakq*	口 七	口 宀 丿 七	zhà
咥	xikt	口 土	口 一 厶 土	xī
咦	yiky-	口 夷	口 夷	yí
咧	lpkd-	口 刂	口 歹 刂	liě liē lié lie
咨	zidk	冫 口	冫 ⺈ 人 口	zī
咩	mpky	口 羊	口 羊	miē
咪	mikm	口 米	口 米	mī
咫	viib-	尺 八	尺 口 八	zhǐ
咬	yckx-	口 乂	口 亠 八 乂	yǎo
咯	gekk lokk kakk-	口 口	口 夂 口	kǎ luò lo gē
咱	zakz zjkz-	口 自	口 自	zán zá zan
咲	xnkt+	口 天	口 丷 天	xiào
咳	hdkr kekr	口 人	口 亠 乛 丿 人	ké hāi
咴	hvkh	口 火	口 𠂇 火	huī
咸	xmxk-	戌 口	戌 口	xián
咹	ankn+	口 女	口 宀 女	àn
咺	xrka	口 一	口 一 日 一	xuǎn xuān
咻	xqkm	口 木	口 亻 木	xiū
咼	golk+	丨 口	丨 乛 乛 冂 口	guō
咽	yekd yjkd	口 大	口 囗 大	yān yàn yè
咾	lckb+	口 匕	口 耂 匕	lǎo
咿	yiky	口 尹	口 亻 尹	yī
哀	aiwy-	亠 𧘇	亠 口 𧘇	āi
品	pbkk	口 口	口 口 口	pǐn
哂	ufkx-	口 西	口 西	shēn
哃	tskk*	口 口	口 冂 一 口	tóng
哄	hskb	口 八	口 艹 一 八	hōng hǒng hòng
哆	dokx	口 夕	口 夕 夕	duō
哇	wakt	口 土	口 土 土	wā wa
哈	hakk	口 口	口 人 一 口	hā hǎ hà
哉	zduk	十 口	十 戈 口	zāi
哋	diky+	口 也	口 土 也	diè dì
哌	pdkn	口 ㄟ	口 丿 丿 丿 乛 丿 ㄟ	pài
响	xlkk-	口 口	口 丿 冂 口	xiǎng
哎	aikx	口 乂	口 艹 乂	āi
哏	gfkg	口 艮	口 艮	gén
哐	klkw	口 王	口 匚 王	kuāng
哑	yaky	口 亚	口 亚	yǎ yā
哒	dakz-	口 辶	口 大 辶	dā
哓	xnkw	口 兀	口 一 乛 丿 兀	xiāo
哔	biku	口 十	口 比左 匕 十	bì
哕	ytkx hvkx	口 夕	口 山 夕	yuě huì
哗	hxku	口 十	口 亻 匕 十	huá huā
哙	kkks	口 厶	口 人 二 厶	kuài
哚	dokm	口 木	口 几 木	duǒ
哝	nskn	口 农	口 农	nóng
哞	mzkn	口 牛	口 厶 牛	mōu
哟	yoku	口 勺	口 纟 勺	yō yo
哢	lskc	口 廾	口 王 廾	lòng
哥	gedk	丁 口	丁 口 丁 口	gē
哦	eekw ookw	口 我	口 我	ó ò é
哧	iikd	口 丶	口 土 丿 丨 丿 丶	chī
哨	ucko	口 月	口 ⺌ 月	shào
哩	likl-	口 里	口 里	li lǐ lī
哪	neke nake- nwke-	口 阝	口 乛 一 一 丿 阝	nǎ něi na né
哭	kukq	口 犬	口 口 犬	kū
哮	xnkz	口 子	口 耂 子	xiào
哱	bokz	口 子	口 十 冖 子	bō
哲	vefk	扌 口	扌 斤 口	zhé
哳	vakj*	口 斤	口 扌 斤	zhā
哺	bukf-	口 甫	口 甫	bǔ
哼	hgkl	口 了	口 亠 口 了	hēng hng
哽	ggkg	口 更	口 更	gěng
哿	gelk	力 口	力 口 丁 口	gě jiā
唁	yjkk	口 口	口 亠 一 一 口	yàn
唆	sokw	口 夂	口 厶 八 夂	suō
唇	iyik	厂 口	厂 二 乛 丿 ㄟ 口	chún
唉	aiku-	口 矢	口 厶 矢	āi ài
唏	xikj	口 巾	口 乂 𠂇 巾	xī
唐	thgk	广 口	广 乛 一 一 丨 口	táng
唑	zokt	口 土	口 人 人 土	zuò
唓	ieki+	口 车	口 车	chē
唔	wukk onkk ogkk	口 口	口 五 口	wú ń ńg
唛	mdkw	口 夂	口 龶 夂	mài
唝	gskr-	口 人	口 工 冂 人	gòng
唞	dzku+	口 十	口 扌 丶 丶 十	dóu
唠	lckl	口 力	口 艹 冖 力	lào láo
唢	sokr	口 人	口 ⺌ 冂 人	suǒ
唣	zckq	口 七	口 白 七	zào
唤	hrkd	口 大	口 ⺈ 丨 乛 大	huàn
唧	jike-	口 卩	口 即左 卩	jī
唪	fgkl-	口 丨	口 寿上 ㄟ 一 一 丨	fěng
唬	hukj	口 几	口 虍 几	hǔ xià
售	uzrk	亻 口	亻 亠 龶 口	shòu
唯	wwkf	口 龶	口 亻 亠 龶	wéi
唰	uxkd	口 刂	口 尸 巾 刂	shuā
唱	ihko	口 日	口 日 日	chàng
唳	likq	口 犬	口 户 犬	lì
唵	ankd	口 电	口 大 电	ǎn
唷	yoko	口 月	口 亠 厶 月	yō
唸	nmkx+	口 心	口 人 丶 乛 心	niàn
唼	uakn	口 女	口 立 女	shà
唾	toki	口 垂	口 垂	tuò
唿	hukx	口 心	口 勿 心	hū
啁	vckk vzkk	口 口	口 冂 土 口	zhōu zhāo
啃	kfko	口 月	口 止 月	kěn
啄	vokn	口 ㄟ	口 一 丿 乛 丿 丿 丶 丿 ㄟ	zhuó
商	uhwk	亠 口	亠 丷 冂 八 口	shāng
啇	diwk+	亠 口	亠 丷 冂 十 口	dí
啉	lbkm	口 木	口 木 木	lán lín
啊	aakk	口 口	口 阝 丁 口	ā á ǎ à a
啋	cdkm+	口 木	口 丿 ⺍ 木	cǎi
啐	cvku	口 十	口 亠 人 人 十	cuì
啕	tckf	口 缶	口 勹 缶	táo
啖	djkh-	口 火	口 火 火	dàn
啜	ikky ioky	口 又	口 又 又 又 又	chuò chuài
啡	fwkf	口 非	口 非	fēi
啤	piku-	口 十	口 丿 丨 乛 一 一 丿 十	pí
啥	uakk	口 口	口 人 干 口	shá
啦	lakl	口 立	口 扌 立	la lá
啧	zekr-	口 人	口 龶 冂 人	zé
啩	gxkb+	口 卜	口 土 土 卜	guà
啪	pakb	口 白	口 扌 白	pā
啫	veko	口 日	口 耂 日	zhě shì
啬	seuk-	十 口	十 丶 丿 一 囗 口	sè
啭	vrkv	口 专	口 车 专	zhuàn
啮	npkk	口 凵	口 止 人 凵	niè
啰	lokx	口 夕	口 罒 夕	luō luó luo
啱	anku+	口 石	口 山 石	ān
啲	diku+	口 勺	口 白 勺	dī
啳	jtkv+	口 乛	口 龹 乛 乛	júe
啴	tjkl ijkl-	口 丨	口 丷 丨 乛 一 一 一 丨	tān chǎn
啵	boky	口 又	口 氵 乛 丿 丨 又	bo bō
啶	dkkr	口 人	口 宀 一 丨 一 人	dìng
啷	lhke	口 阝	口 丶 即左 阝	lāng
啸	xnks-	口 肃	口 肃	xiào
啻	iiwk	亠 口	亠 丷 冖 巾 口	chì
啼	tikj	口 巾	口 亠 丷 冖 巾	tí
啾	jqkh	口 火	口 禾 火	jiū
喀	kakk	口 口	口 宀 夂 口	kā
喁	ysky	口 禺	口 禺	yóng
喂	wwkn	口 ㄟ	口 田 一 乛 丿 ㄟ	wèi
喃	njkg	口 干	口 十 冂 丷 干	nán
善	ujyk-	羊 口	羊 丶 丿 一 口	shàn
喆	veuk	士 口	士 口 士 口	zhé
喇	lakd*	口 刂	口 束 刂	lǎ
喈	jpkb	口 白	口 比左 匕 白	jiē
喉	hzku	口 矢	口 亻 乛 一 矢	hóu
喊	hjkk	口 口	口 戌 口	hǎn
喋	dpkm vakm	口 木	口 世 木	dié zhá
喎	wokk+	口 口	口 丨 乛 乛 冂 口	wǒ
喏	nokk rekk	口 口	口 艹 𠂇 口	nuò rě
喑	ybko	口 日	口 立 日	yīn
喔	ookt wokt	口 土	口 尸 一 厶 土	ō wō
喘	irke-	口 而	口 山 而	chuǎn
喙	hvku	口 豕	口 乛 乛 豕	huì
喜	xiuk-	士 口	士 口 丷 一 口	xǐ
喝	hekv	口 乛	口 日 勹 人 乛	hē hè
喟	kvko	口 月	口 田 月	kuì
喤	hlkw	口 王	口 白 王	huáng
喥	doky+	口 又	口 广 廿 又	duó zhà
喧	xrka-	口 一	口 宀 一 日 一	xuān
喰	cjkl+	口 良	口 人 良	cān
喱	likl	口 里	口 厂 里	lí
喳	iaka- vaka	口 一	口 木 日 一	zhā chā
喵	mnkt	口 田	口 艹 田	miāo
喷	pfkr	口 人	口 十 艹 冂 人	pēn pèn pen
喹	kvkt	口 土	口 大 土 土	kuí
喺	xikx+	口 小	口 亻 丿 幺 小	xí
喻	yukd	口 刂	口 人 一 月 刂	yù
喽	lzkn	口 女	口 米 女	lóu lou
喾	kuxk-	⺍ 口	⺍ 冖 ⺧ 口	kù
喿	zckm+	口 木	口 口 口 木	zào
嗄	aakw uakw	口 夂	口 一 自 夂	shà á
嗅	xqkq	口 犬	口 自 犬	xiù
嗉	sukx	口 小	口 龶 幺 小	sù
嗌	aikm yikm	口 皿	口 丷 一 八 皿	yì ài
嗍	soko	口 月	口 丷 一 乛 丨 丿 月	suō
嗐	hdkk	口 口	口 宀 丰 口	hài
嗑	kekm	口 皿	口 土 厶 皿	kē kè
嗒	dakk takk	口 口	口 艹 人 一 口	tà dā
嗓	shkm	口 木	口 又 又 又 木	sǎng
嗔	ifkb	口 八	口 十 具上 八	chēn
嗖	szky	口 又	口 丿 丨 一 乛 一 一 丨 又	sōu
嗜	uiko	口 日	口 耂 匕 日	shì
嗝	gekl	口 丨	口 一 口 冂 丷 一 丨	gé
嗞	ziky	口 幺	口 丷 一 幺 幺	zī
嗟	jpkg	口 工	口 ⺶ 工	jiē
嗡	wgkx	口 习	口 八 厶 习 习	wēng
嗣	sikk	口 口	口 冂 艹 乛 一 口	sì
嗤	iiki-	口 虫	口 乛 丨 丨 一 虫	chī
嗥	hcku*	口 十	口 白 大 十	háo
嗦	sokx	口 小	口 十 冖 幺 小	suō
嗨	hdkm	口 母	口 氵 丿 一 母	hāi hēi
嗪	qbkh	口 禾	口 寿上 ㄟ 禾	qín
嗫	npky	口 又	口 耳 又 又	niè
嗬	hekk-	口 口	口 艹 亻 丁 口	hē
嗮	sdkx+	口 西	口 日 西	sai
嗯	ogkx onkx enkx-	口 心	口 囗 大 心	ń ň ǹ ńg ňg ǹg
嗰	gokk+	口 口	口 亻 囗 十 口	gó gǒ
嗱	naku+	口 手	口 人 一 口 手	ná
嗲	dxkx	口 夕	口 八 乂 夕 夕	diǎ
嗳	aiky	口 又	口 丿 ⺍ 冖 𠂇 又	ǎi ài āi
嗵	tskz	口 辶	口 龴 用 辶	tōng
嗷	aokw	口 攵	口 龶 乛 丿 攵	áo
嗻	vekh+	口 灬	口 广 廿 灬	zhē zhè zhù zhe
嗽	szkr	口 人	口 束 ⺈ 人	sòu
嗾	szku	口 矢	口 方 丿 一 矢	sǒu
嘀	dikk	口 口	口 亠 丷 冂 十 口	dí
嘁	qikx	口 小	口 戊 上 小	qī
嘅	gekv+	口 乛	口 即左 一 乛 丿 乛	kǎi gě
嘈	ccko	口 日	口 一 丨 乛 一 丨 丨 一 日	cáo
嘉	jxuk-	士 口	士 口 丷 一 力 口	jiā
嘌	pnkx	口 小	口 西 二 小	piāo
嘎	gakg	口 戈	口 一 自 戈	gā gá gǎ
嘏	guuy*	十 又	十 口 乛 一 丨 一 一 乛 一 又	gǔ
